I_200_30_S_1-9_7;41
I_200_30_S_1-9_8;50
I_200_30_S_1-9_9;45
I_200_30_S_1-99_1;105
I_200_30_S_1-99_10;95
I_200_30_S_1-99_2;106
I_200_30_S_1-99_3;108
I_200_30_S_1-99_4;105
I_200_30_S_1-99_5;109
I_200_30_S_1-99_6;97
I_200_30_S_1-99_7;109
I_200_30_S_1-99_8;106
I_200_30_S_1-99_9;102
I_250_10_S_1-124_1;500
I_250_10_S_1-124_10;506
I_250_10_S_1-124_2;502
I_250_10_S_1-124_3;513
I_250_10_S_1-124_4;529
I_250_10_S_1-124_5;477
I_250_10_S_1-124_6;500
I_250_10_S_1-124_7;504
I_250_10_S_1-124_8;497
I_250_10_S_1-124_9;490
I_250_10_S_1-49_1;394
I_250_10_S_1-49_10;373
I_250_10_S_1-49_2;375
I_250_10_S_1-49_3;380
I_250_10_S_1-49_4;368
I_250_10_S_1-49_5;373
I_250_10_S_1-49_6;372
I_250_10_S_1-49_7;341
I_250_10_S_1-49_8;380
I_250_10_S_1-49_9;373
I_250_10_S_1-9_1;278
I_250_10_S_1-9_10;266
I_250_10_S_1-9_2;276
I_250_10_S_1-9_3;284
I_250_10_S_1-9_4;316
I_250_10_S_1-9_5;298
I_250_10_S_1-9_6;290
I_250_10_S_1-9_7;282
I_250_10_S_1-9_8;273
I_250_10_S_1-9_9;298
I_250_10_S_1-99_1;459
I_250_10_S_1-99_10;440
I_250_10_S_1-99_2;485
I_250_10_S_1-99_3;458
I_250_10_S_1-99_4;480
I_250_10_S_1-99_5;450
I_250_10_S_1-99_6;444
I_250_10_S_1-99_7;487
I_250_10_S_1-99_8;456
I_250_10_S_1-99_9;464
I_250_15_S_1-124_1;313
I_250_15_S_1-124_10;331
I_250_15_S_1-124_2;303
I_250_15_S_1-124_3;337
I_250_15_S_1-124_4;318
I_250_15_S_1-124_5;318
I_250_15_S_1-124_6;303
I_250_15_S_1-124_7;332
I_250_15_S_1-124_8;293
I_250_15_S_1-124_9;320
I_250_15_S_1-49_1;207
I_250_15_S_1-49_10;221
I_250_15_S_1-49_2;214
I_250_15_S_1-49_3;212
I_250_15_S_1-49_4;210
I_250_15_S_1-49_5;216
I_250_15_S_1-49_6;208
I_250_15_S_1-49_7;203
I_250_15_S_1-49_8;213
I_250_15_S_1-49_9;217
I_250_15_S_1-9_1;150
I_250_15_S_1-9_10;149
I_250_15_S_1-9_2;159
I_250_15_S_1-9_3;148
I_250_15_S_1-9_4;151
I_250_15_S_1-9_5;165
I_250_15_S_1-9_6;159
I_250_15_S_1-9_7;150
I_250_15_S_1-9_8;141
I_250_15_S_1-9_9;155
I_250_15_S_1-99_1;275
I_250_15_S_1-99_10;286
I_250_15_S_1-99_2;283
I_250_15_S_1-99_3;280
